customer_id,full_name,phone_number,email_address,city_id,current_address,annual_income,cibil_score,employemnet_type,employer_name,date_of_birth,gender,eduction_level
153,Ronith Suri,918187769184,ronith.suri983@gmail.com,1003,66/711 Varma Marg Arrah-759017,635219.4375,793,Private Employee,TCS,24-04-1996,Male,Masters
154,Praneel Bhatnagar,918583798522,praneel.bhatnagar333@hotmail.com,1018,"37, Naidu Road, Naihati-975001",382345.4063,682,Private Employee,Amazon,14-01-2004,Male,Masters
155,Veda Babu,919844572111,veda.babu249@hotmail.com,1005,"70, Jain Marg Barasat 415415",1300602.625,715,Business Owner,Family Business,07-11-2000,Female,Diploma
156,Gayathri Ben,918970306006,gayathri.ben537@outlook.com,1013,"36/110 Sood Ganj, Mira-Bhayandar-870051",645323.125,766,Private Employee,Accenture,01-05-1993,Female,Bachelors
157,Udyati Deo,917280440015,udyati.deo601@hotmail.com,1027,"611, Munshi Zila, Dewas-622189",611518.75,752,Private Employee,Microsoft,09-05-1995,Female,Bachelors
158,Aayush Gala,918881750971,aayush.gala927@yahoo.com,1009,"32/697 Chadha Ganj, Kolhapur-965652",2645088.5,719,Business Owner,Own Business,23-04-2000,Male,Masters
159,Krishna Malhotra,919963131673,krishna.malhotra102@outlook.com,1005,"99/94, Mitra Nagar Kadapa 640376",1231568.25,820,Government Employee,ISRO,18-04-1999,Female,Masters
160,Dayita Khosla,918082755964,dayita.khosla830@yahoo.com,1030,"05/52, Salvi Marg, Bongaigaon-710910",678504.3125,779,Private Employee,Wipro,01-07-2004,Female,Masters
161,Karan Kale,917804756055,karan.kale112@outlook.com,1007,"84, Sagar Circle Rewa 889241",1276709.625,642,Self Employed,Independent Contractor,11-01-1995,Male,Masters
162,Nilima Brar,919422456088,nilima.brar366@gmail.com,1018,"56/91, Sarkar Road Howrah-161799",870531.6875,720,Private Employee,Amazon,19-05-2004,Female,Bachelors
163,Ayaan More,918850371498,ayaan.more981@gmail.com,1006,"H.No. 202, Palan Chowk Rourkela-241056",2319427.5,765,Business Owner,Trading Company,02-06-1996,Male,Bachelors
164,Laban Viswanathan,919356081869,laban.viswanathan452@yahoo.com,1026,91/778 Bhakta Path Tezpur 524191,497684.5625,739,Private Employee,Accenture,28-07-1996,Male,Masters
165,Ishaan Upadhyay,919761746556,ishaan.upadhyay603@hotmail.com,1025,"H.No. 307, Rajagopal Path Mangalore 863536",642118.25,798,Private Employee,Accenture,02-02-1998,Male,Bachelors
166,Nathaniel Madan,917189711086,nathaniel.madan488@outlook.com,1003,H.No. 802 Varty Ganj Rewa 744518,1510949.5,713,Self Employed,Independent Contractor,03-02-2002,Male,Bachelors
167,Vedant Anand,918192583396,vedant.anand1@hotmail.com,1024,"H.No. 94, Kibe, Arrah 383206",271143.5625,642,Private Employee,Microsoft,26-04-2000,Male,Diploma
168,Amaira Kaul,918182223836,amaira.kaul198@yahoo.com,1010,"H.No. 06, Chawla Road, Bettiah 670241",533924.5625,604,Private Employee,Wipro,06-12-2001,Female,Bachelors
169,Anthony Kata,919657065261,anthony.kata138@gmail.com,1023,"19 Tiwari Zila, Singrauli-990623",275558.2813,526,Self Employed,Self Employed,07-03-2004,Male,Masters
170,Madhav Lal,917271733888,madhav.lal854@yahoo.com,1028,"55/743 Jain Zila, Bhimavaram 212775",913371,676,Business Owner,Family Business,25-11-1998,Male,Bachelors
171,Samar Dara,917676604772,samar.dara217@gmail.com,1024,"47, Dar Road, Sangli-Miraj & Kupwad 903521",615665.6875,616,Private Employee,Wipro,18-01-1998,Male,Bachelors
172,Kritika Parekh,919280051256,kritika.parekh973@outlook.com,1025,"44/206, Krish Chowk, Surendranagar Dudhrej-210032",709585.1875,776,Private Employee,Tech Solutions Ltd,27-12-1996,Female,Bachelors
173,Hardik Rattan,917919754787,hardik.rattan949@gmail.com,1011,"94/10, Hora Zila, Warangal 510702",823858.625,702,Government Employee,State Government,06-07-2000,Male,Bachelors
174,Upma Rana,917231035712,upma.rana236@gmail.com,1022,"62, Kala Path, Panipat-720999",792107.5,768,Business Owner,Trading Company,15-09-2005,Female,Bachelors
175,Jason Merchant,919183629996,jason.merchant879@gmail.com,1002,"70/14 Devan Marg, Kollam-806578",698012.0625,831,Government Employee,State Government,06-09-1993,Male,Masters
176,Xavier Padmanabhan,917189058283,xavier.padmanabhan438@hotmail.com,1014,"H.No. 20 Kanda Path, Parbhani 785932",609021.6875,765,Private Employee,Accenture,18-09-1998,Male,Bachelors
177,Chandresh Kota,919348171498,chandresh.kota83@outlook.com,1012,03/96 Ghose Path Patiala-590599,647600.9375,794,Government Employee,Public Sector Bank,03-11-2004,Male,Bachelors
178,Ekta Guha,917130341144,ekta.guha86@outlook.com,1029,"701 Kaul Nagar, Jaipur-059325",1934088.125,731,Self Employed,Self Employed,02-01-1998,Female,Masters
179,Gaurang Naik,919781196257,gaurang.naik381@gmail.com,1019,"921, Patla Circle Dindigul 915452",624353.6875,828,Government Employee,ISRO,07-12-1994,Male,Masters
180,Farhan Sarkar,918244946919,farhan.sarkar771@outlook.com,1028,"895 Gill Ganj, Aizawl-220969",726633.5625,700,Private Employee,IBM,12-03-2004,Male,Bachelors
181,Amol Gopal,917646724373,amol.gopal180@outlook.com,1010,"91/725, Khanna Zila, Imphal 157043",607284.75,803,Government Employee,DRDO,19-11-2002,Male,Masters
182,Jeet Bir,918122211801,jeet.bir908@yahoo.com,1013,"H.No. 006 Saini Chowk, Haridwar 658617",412100.9063,719,Private Employee,Amazon,16-07-1998,Male,Bachelors
183,Jeevika Gaba,917641122885,jeevika.gaba817@outlook.com,1025,"H.No. 405, Cheema Road, Tiruvottiyur-621815",489781.9063,743,Government Employee,DRDO,24-06-1994,Female,Bachelors
184,Warhi Balasubramanian,917169118623,warhi.balasubramanian641@hotmail.com,1008,"62/01, Jha Path, Alappuzha-443106",1166747.625,677,Private Employee,TCS,02-11-1998,Female,Bachelors
185,Yatan Dube,919681769569,yatan.dube798@yahoo.com,1015,H.No. 614 Srinivasan Jalandhar 324171,660829.9375,849,Government Employee,State Government,28-10-1999,Male,Bachelors
186,Nikita Rao,917021353439,nikita.rao268@outlook.com,1008,"41/862 Raj Path, Gaya-047743",1134908,847,Business Owner,Trading Company,04-01-2005,Female,Bachelors
187,Lipika Bhatia,918040357878,lipika.bhatia159@gmail.com,1021,"H.No. 586, Karan Munger-879374",440728.3125,697,Private Employee,Wipro,17-04-2000,Female,Masters
188,Chaaya Rana,917681151168,chaaya.rana22@yahoo.com,1009,"H.No. 722, Hans Ganj Kalyan-Dombivli 163294",934198.3125,731,Government Employee,Public Sector Bank,17-03-2004,Female,Masters
189,Nathaniel Bhavsar,918984125774,nathaniel.bhavsar895@gmail.com,1024,68/54 Shanker Circle Dharmavaram 162299,242249.6094,722,Self Employed,Freelance Consultant,24-12-1998,Male,Bachelors
190,Daksha Cherian,919902328042,daksha.cherian378@outlook.com,1002,56/46 Solanki Chowk Malegaon 629960,1194212.875,676,Private Employee,Wipro,25-06-1995,Female,Bachelors
191,Rudra Narula,919277857151,rudra.narula518@gmail.com,1019,"74/505, Mukhopadhyay Road Pallavaram-324754",370567.7188,612,Private Employee,Accenture,16-02-2003,Male,Masters
192,Turvi Chakraborty,919000091944,turvi.chakraborty625@gmail.com,1026,678 Bhalla Path Amritsar-862890,426472.75,638,Government Employee,ISRO,23-09-1996,Female,Masters
193,Gabriel Hans,918524985960,gabriel.hans199@outlook.com,1006,"070, Issac Path Arrah-861035",1114561.75,793,Private Employee,Microsoft,21-11-1997,Male,Diploma
194,Yash Sehgal,918953110236,yash.sehgal539@hotmail.com,1006,85/52 Chana Road Bhopal-029333,697242.6875,692,Self Employed,Independent Contractor,08-12-1999,Male,Diploma
195,Harshil Luthra,917578562015,harshil.luthra415@outlook.com,1020,"07/229, Kapur Nagar, Narasaraopet-466574",45681.23047,646,Student,Not Applicable,20-01-2001,Male,Bachelors
196,Janani Shukla,918406348665,janani.shukla399@gmail.com,1017,"10/85 Mandal Circle, Moradabad 154544",269633.4688,590,Student,Part-time Work,03-12-1993,Female,Higher Secondary
197,Neha Guha,917114114107,neha.guha831@gmail.com,1011,"H.No. 965, Bal Street Sagar-666099",955052.875,681,Business Owner,Trading Company,24-09-2005,Female,Bachelors
198,Ikshita Oza,919735178754,ikshita.oza720@hotmail.com,1019,58/428 Memon Street Chittoor-482513,203218.7969,660,Self Employed,Freelance Consultant,05-09-1994,Female,Masters
199,Peter Kapoor,917248872076,peter.kapoor79@outlook.com,1013,"H.No. 54 Menon, Kochi 099917",1441215.625,770,Business Owner,Trading Company,01-07-2004,Male,Bachelors
200,Gunbir Tella,919275853884,gunbir.tella489@outlook.com,1005,46/02 Iyer Street Alappuzha 252175,660365.0625,696,Government Employee,Ministry of Education,25-11-2001,Male,Masters
201,Hema Munshi,918938284097,hema.munshi282@outlook.com,1009,"43, Dutt Street Hubli–Dharwad 966667",1205424,654,Self Employed,Freelance Consultant,27-03-1996,Female,Bachelors
202,Rehaan Agrawal,917184054087,rehaan.agrawal850@outlook.com,1002,"50/583, Agrawal Nagar Kamarhati 421689",732047.25,657,Self Employed,Independent Contractor,23-01-1997,Male,Bachelors
203,Niharika Ganesh,917412253885,niharika.ganesh120@yahoo.com,1024,"H.No. 47, Viswanathan Circle Raebareli 575326",869309.9375,703,Private Employee,Amazon,13-08-1996,Female,Masters
204,Aditya Kari,917379588115,aditya.kari838@gmail.com,1022,"098, Dasgupta Street Agra-489090",77920.64063,557,Student,Part-time Work,28-04-1993,Male,Bachelors
205,Darika Bahri,917223561937,darika.bahri838@hotmail.com,1005,"76, Krishnan Zila Jamnagar 046184",1881402.625,667,Private Employee,Wipro,24-06-1994,Female,Bachelors
206,Ekapad Sahota,919252676570,ekapad.sahota852@outlook.com,1004,"H.No. 11, Issac Chowk Firozabad 564208",1443827,689,Government Employee,Railway Department,28-11-2000,Male,Masters
207,Yuvraj Johal,918281791147,yuvraj.johal244@hotmail.com,1003,"001 Tak Zila, Mysore-143744",1242546.375,735,Business Owner,Trading Company,10-04-1994,Male,Diploma
208,Vincent Bedi,919864853762,vincent.bedi380@hotmail.com,1019,"H.No. 455, D’Alia Marg Ranchi 225579",523660.9688,610,Private Employee,TCS,07-01-1999,Male,Masters
209,Krish Chander,918946083747,krish.chander262@yahoo.com,1018,"166 Magar Chowk, Morena 212021",414621.5,690,Government Employee,Public Sector Bank,19-06-2001,Male,Masters
210,Turvi Subramanian,919756292346,turvi.subramanian620@hotmail.com,1019,"65/90, Subramanian Street, Gorakhpur-701450",846196.8125,716,Self Employed,Self Employed,19-10-2005,Female,Diploma
211,Zaitra Kapur,918418858799,zaitra.kapur579@gmail.com,1016,"37, Rajan Path, Proddatur 028772",918416.3125,649,Private Employee,IBM,26-09-1995,Female,Bachelors
212,Bishakha Swamy,917957897586,bishakha.swamy302@yahoo.com,1012,"H.No. 40, Kapoor Circle, Sambhal 177971",78811.42969,573,Student,Part-time Work,26-10-2002,Female,Bachelors
213,Zaid Sekhon,918963579578,zaid.sekhon783@hotmail.com,1003,"01, Sachar Marg, Proddatur 199488",815016.8125,728,Private Employee,TCS,23-10-1999,Male,Masters
214,Harshil Shan,918399206213,harshil.shan687@outlook.com,1018,"H.No. 375 Solanki Circle, Bidhannagar 130554",911144,771,Government Employee,ISRO,10-04-2004,Male,Bachelors
215,Rachit Cherian,918480401719,rachit.cherian984@hotmail.com,1011,"26, Kumar Zila Maheshtala 637351",763127.9375,600,Private Employee,Infosys,25-09-2003,Male,Higher Secondary
216,Triya Batra,919338611500,triya.batra693@yahoo.com,1024,98 Tara Street Bettiah 869782,583979.5625,702,Self Employed,Freelance Consultant,18-01-1998,Female,Masters
217,Gabriel Dave,919412887118,gabriel.dave494@hotmail.com,1024,99/586 Kothari Marg Sikar 472269,451783.4375,817,Government Employee,Ministry of Education,13-09-2005,Male,Masters
218,Mason Murthy,918082033414,mason.murthy864@yahoo.com,1020,"945, Gokhale Street Bhiwandi-879968",654380.0625,800,Government Employee,Railway Department,26-04-2005,Male,Bachelors
219,Luke Sami,917126504395,luke.sami853@yahoo.com,1016,"H.No. 620, Iyengar Nagar Nanded 420438",710291.6875,729,Self Employed,Freelance Consultant,26-10-1996,Male,Masters
220,Amol Parmer,917236871357,amol.parmer120@hotmail.com,1021,"83/86, Vaidya Ganj, Nashik-665800",652129.5625,727,Government Employee,DRDO,28-11-1993,Male,Bachelors
221,Jeremiah Jain,918611434944,jeremiah.jain541@gmail.com,1008,"59/893, Menon Ganj, Belgaum-228160",1083391.375,702,Government Employee,DRDO,27-04-2003,Male,Masters
222,Tanish Mallick,917761021832,tanish.mallick884@yahoo.com,1003,"940, Shukla Path, Thane 590947",820170.75,681,Private Employee,Tech Solutions Ltd,20-11-1997,Male,Masters
223,Praneel Bora,918901360313,praneel.bora614@outlook.com,1007,"818, Sagar Street, Tiruchirappalli 335554",523985.375,699,Private Employee,Amazon,12-12-1993,Male,Bachelors
224,Janani Wali,917395435580,janani.wali764@hotmail.com,1021,"H.No. 573, Kohli, Pondicherry-164840",253327.6563,575,Self Employed,Independent Contractor,13-12-1995,Female,Masters
225,Yauvani Prasad,917097646391,yauvani.prasad407@outlook.com,1010,"H.No. 435 Butala Circle, Rourkela-133613",799637.0625,805,Government Employee,Ministry of Education,06-01-1999,Female,Higher Secondary
226,Teerth Bora,917735506683,teerth.bora208@outlook.com,1013,"50, Borah Zila Mangalore-819346",689782.875,671,Private Employee,Amazon,08-08-1996,Male,Bachelors
227,Rishi Seshadri,917001994758,rishi.seshadri389@gmail.com,1024,"H.No. 06 Warrior Zila, Tadipatri-901581",412387.0313,522,Self Employed,Self Employed,07-01-2000,Male,Masters
228,Maanav Mitra,917937392600,maanav.mitra459@gmail.com,1006,66 Som Nagar Deoghar 268424,1167625.75,675,Private Employee,IBM,11-11-2001,Male,Bachelors
229,Rachit Apte,917405944165,rachit.apte442@outlook.com,1021,"H.No. 099, Yogi Marg Farrukhabad-536822",334509.0313,705,Government Employee,Railway Department,28-03-2004,Male,Higher Secondary
230,George Kant,918989450672,george.kant759@hotmail.com,1012,"H.No. 290, Shenoy Circle, Ramagundam 413975",471736.6875,610,Private Employee,Wipro,22-04-2000,Male,Diploma
231,Pranav Dave,917783367740,pranav.dave105@yahoo.com,1028,"H.No. 91, Nadkarni Ganj Hospet-949299",630746.75,707,Private Employee,IBM,21-03-1993,Male,Masters
232,Rajata Mutti,918829744109,rajata.mutti888@yahoo.com,1008,"H.No. 533, Malhotra Marg, Guntur-777547",1172549.75,759,Private Employee,Accenture,18-10-1995,Female,Diploma
233,Chatura Gill,919116671905,chatura.gill805@hotmail.com,1024,834 Borra Zila Guna 996930,448651.5,630,Private Employee,Amazon,11-11-2001,Male,Masters
234,Kalpit Zacharia,917629402424,kalpit.zacharia881@gmail.com,1029,"H.No. 63, Mannan, Madhyamgram-658039",1439179.625,805,Private Employee,Microsoft,23-08-2000,Male,Masters
235,Gayathri Varkey,917370179472,gayathri.varkey403@outlook.com,1024,299 Sule Street Thane-731453,233250.3281,565,Self Employed,Self Employed,03-03-2001,Female,Masters
236,Anvi Jhaveri,917312472941,anvi.jhaveri585@yahoo.com,1007,"70 Naik Nagar, Saharsa 498926",489402.3125,655,Private Employee,Microsoft,09-11-1994,Female,Masters
237,Saanvi Pau,919327260857,saanvi.pau296@gmail.com,1006,38 Pandit Marg Morbi 908272,1233156.5,728,Government Employee,State Government,02-10-2005,Female,Bachelors
238,Ishwar Bose,919969568020,ishwar.bose257@outlook.com,1005,"225, Dani, Vijayanagaram 177739",1273539.375,672,Self Employed,Independent Contractor,20-01-1998,Male,Bachelors
239,Gaurika Roy,919688932326,gaurika.roy559@hotmail.com,1005,"H.No. 299, Desai Street Chapra 024286",555232.5625,719,Government Employee,Ministry of Education,17-10-2004,Female,Masters
240,Adya Mander,919316147448,adya.mander788@yahoo.com,1011,"97, Garde Chowk Bulandshahr 929842",728430.625,695,Private Employee,TCS,06-06-1994,Female,Diploma
241,Pavani Setty,919621785155,pavani.setty545@hotmail.com,1003,"62, Babu Zila Nagaon 291279",1437858.625,755,Private Employee,Amazon,25-07-1997,Female,Masters
242,Anjali Wali,917842473236,anjali.wali506@gmail.com,1011,"29, Agarwal Circle Nagaon 508637",524448.8125,653,Self Employed,Independent Contractor,23-08-2001,Female,Masters
243,Rayaan Palla,919850011933,rayaan.palla917@outlook.com,1005,473 Mander Zila Bardhaman 009818,1203060.125,733,Self Employed,Freelance Consultant,06-11-1999,Male,Bachelors
244,Aarini Prashad,917755515711,aarini.prashad798@outlook.com,1018,51 Sandhu Street Bhilwara-959463,603761.5,779,Private Employee,Microsoft,19-08-2003,Female,Bachelors
245,Samuel Subramanian,918263424253,samuel.subramanian191@yahoo.com,1008,87/44 Padmanabhan Durgapur-372138,505504.375,813,Government Employee,ISRO,15-07-2001,Male,Higher Secondary
246,Suhani Nigam,917442822354,suhani.nigam349@hotmail.com,1006,"01, Sinha Street Hubli–Dharwad 435190",1916538.875,859,Business Owner,Own Business,27-07-2005,Female,Bachelors
247,Sanaya Rattan,917720177224,sanaya.rattan992@yahoo.com,1003,"770, Vasa Ganj, Jammu 988392",1542567.625,799,Private Employee,Amazon,25-09-1995,Female,Diploma
248,Andrew Parsa,919166730459,andrew.parsa109@hotmail.com,1025,"146, Rana Path Dharmavaram-801184",592746.4375,694,Government Employee,Railway Department,11-04-2004,Male,Bachelors
249,Priya Palan,919094949233,priya.palan792@outlook.com,1014,"37/69, Lal Nagar, Vellore 818451",758197.1875,704,Business Owner,Family Business,13-05-2001,Female,Bachelors
250,Kabir Yogi,917486176930,kabir.yogi936@hotmail.com,1020,"97 Nori Ganj, Jaunpur 714163",587776.3125,715,Private Employee,Tech Solutions Ltd,20-11-1997,Male,Bachelors
251,Ishwar Mutti,918321048099,ishwar.mutti91@outlook.com,1008,"80/43 Chander Road, Tiruvottiyur-827553",459765.4688,800,Government Employee,Railway Department,11-12-2001,Male,Bachelors
252,Lipika Goswami,918801668852,lipika.goswami488@gmail.com,1014,33/343 Jain Ganj Tadipatri-211179,583473,642,Private Employee,Accenture,04-04-1998,Female,Masters
253,Aarini Basak,917468601097,aarini.basak291@gmail.com,1028,"57/94 Goswami Chowk, Sikar-920867",130827.8516,637,Student,Not Applicable,01-01-1998,Female,Masters
254,Amol Thakkar,919598763452,amol.thakkar751@yahoo.com,1030,"27/187 Anand Path, Bhagalpur 915594",1146381.75,782,Government Employee,Public Sector Bank,20-07-2000,Male,Bachelors
255,Idika Lall,917587765275,idika.lall958@outlook.com,1019,95 Gour Path Khandwa-655647,592944.375,730,Government Employee,DRDO,28-04-1995,Female,PhD
256,Hemangini Deep,919314621865,hemangini.deep453@outlook.com,1025,"43/866, Dhingra Ganj Bhalswa Jahangir Pur-267288",938593.125,778,Business Owner,Family Business,11-01-1999,Female,Diploma
257,Nakul Sur,919715159793,nakul.sur348@hotmail.com,1026,"90/61 Bhasin Street, Rohtak 175455",863159.8125,705,Government Employee,Railway Department,11-12-2000,Male,Masters
258,Lavanya Padmanabhan,917509631253,lavanya.padmanabhan991@gmail.com,1001,H.No. 593 Yohannan Anantapuram 587716,656978.75,841,Government Employee,ISRO,27-12-2005,Female,Bachelors
259,Mekhala Sheth,919518273860,mekhala.sheth663@yahoo.com,1003,"56/996, Buch Zila Tiruvottiyur-554496",470463.5313,610,Private Employee,Infosys,28-03-1993,Female,Higher Secondary
260,Krishna Saxena,919241057698,krishna.saxena209@hotmail.com,1017,"22 Dass Nagar, Chandrapur 326111",464966.2188,626,Private Employee,Wipro,26-02-2003,Male,Masters
261,Vritti Bhagat,919107237254,vritti.bhagat148@hotmail.com,1009,11/49 Chad Street Tirupati 347228,764687,773,Government Employee,ISRO,28-05-1997,Female,Higher Secondary
262,Frederick Balakrishnan,917557214285,frederick.balakrishnan376@yahoo.com,1004,H.No. 77 Magar Circle Bhavnagar 997968,1010084,670,Self Employed,Freelance Consultant,21-08-1999,Male,Bachelors
